protein_id,protein_name,nsnp,b,se,pval,fdr_q,bonf_thresh,bonf_sig,or
8255_34,ENSG00000072952,2,-0.28391724976755,0.0508047984949763,2.29178714934271e-08,3.65081692890294e-05,3.13873195229127e-05,TRUE,0.75282893889842
15300_66,ENSG00000100147,1,0.27816052631579,0.0615397368421053,6.18352846710223e-06,0.00492518042404693,3.13873195229127e-05,TRUE,1.3206981870079
15594_47,ENSG00000166033,1,0.312985969835146,0.0777102770957559,5.63489251883961e-05,0.0299212792750383,3.13873195229127e-05,FALSE,1.36750234460968
19233_75,ENSG00000177556,1,0.375657505285412,0.0980523255813953,0.000127522777706738,0.0482957155479509,3.13873195229127e-05,FALSE,1.45594839373848
9216_100,ENSG00000196576,4,-0.0664391738042835,0.0177419239714861,0.000180569275942029,0.0482957155479509,3.13873195229127e-05,FALSE,0.935719830402905
18312_68,ENSG00000101079,1,0.532550734779566,0.142282715185444,0.000181904766658949,0.0482957155479509,3.13873195229127e-05,FALSE,1.70327136588583
17435_43,ENSG00000140374,1,-0.0885023168010983,0.0240065213660546,0.000227274802259297,0.0517212514284371,3.13873195229127e-05,FALSE,0.915300990163202
5740_17,ENSG00000169855,1,-0.28359405204461,0.0791776951672862,0.000341311172207815,0.0679635871658811,3.13873195229127e-05,FALSE,0.753072290820511
5620_13,ENSG00000145730,4,0.0505693968878092,0.0143958434707198,0.000443448446111362,0.0784903749617111,3.13873195229127e-05,FALSE,1.05186985731668
15535_3,ENSG00000172382,1,-0.146162982611258,0.04292897141173,0.000662214473974463,0.0979447231678826,3.13873195229127e-05,FALSE,0.864016871982469
4158_54,ENSG00000122861,3,0.0941827529156013,0.0277089651348778,0.000676328910763784,0.0979447231678826,3.13873195229127e-05,FALSE,1.09876052926001
9234_8,ENSG00000128791,1,-0.119065310492505,0.0360585296216988,0.000959976365720538,0.124663013915524,3.13873195229127e-05,FALSE,0.887749819490646
12675_14,ENSG00000115866,1,-0.254915457413249,0.077583596214511,0.00101733784111853,0.124663013915524,3.13873195229127e-05,FALSE,0.774982014175751
7921_65,ENSG00000179431,1,0.359732181425486,0.113882289416847,0.00158416321366527,0.180255142812056,3.13873195229127e-05,FALSE,1.43294559371919
16616_137,ENSG00000108515,1,0.091807596513076,0.0294714819427148,0.00183861763974832,0.188486626517044,3.13873195229127e-05,FALSE,1.09615389795803
19194_9,ENSG00000125821,1,-0.0954968280467446,0.0307669115191987,0.00191000221571628,0.188486626517044,3.13873195229127e-05,FALSE,0.9089212447048
14205_6,ENSG00000168517,1,0.233623028391167,0.0761623028391167,0.00215903320307031,0.188486626517044,3.13873195229127e-05,FALSE,1.26316822388602
15596_7,ENSG00000186834,1,0.202345628415301,0.0659657103825137,0.00215903320307031,0.188486626517044,3.13873195229127e-05,FALSE,1.22427107786722
9244_27,ENSG00000131238,2,0.139109622330793,0.0455615760004293,0.00226398115986961,0.188486626517044,3.13873195229127e-05,FALSE,1.14925007657061
12635_9,ENSG00000107614,1,0.05295618754804,0.0175898155265181,0.00260717974881518,0.188486626517044,3.13873195229127e-05,FALSE,1.05438344898317
3043_49,ENSG00000113140,1,0.358184177997528,0.119852904820766,0.00280321629116569,0.188486626517044,3.13873195229127e-05,FALSE,1.43072910503669
17836_17,ENSG00000188643,2,0.138748283175372,0.0464603246629677,0.00282299645065117,0.188486626517044,3.13873195229127e-05,FALSE,1.14883488253603
12357_41,ENSG00000099940,1,0.195411664971177,0.0654923702950153,0.00284756294774302,0.188486626517044,3.13873195229127e-05,FALSE,1.21581139044428
9409_11,ENSG00000172236,3,-0.0390042828621746,0.0130815218347157,0.00286716503692347,0.188486626517044,3.13873195229127e-05,FALSE,0.961746590109454
13059_33,ENSG00000135002,2,-0.131389405140857,0.0443895118874498,0.00307718913106407,0.188486626517044,3.13873195229127e-05,FALSE,0.876876247780469
9848_22,ENSG00000134480,1,-0.188993898718731,0.0639353264185479,0.00311640120100952,0.188486626517044,3.13873195229127e-05,FALSE,0.827791557268449
16756_30,ENSG00000143869,1,-0.350082487309645,0.118738197969543,0.00319468858503464,0.188486626517044,3.13873195229127e-05,FALSE,0.704629964291392
7945_10,ENSG00000092421,1,-0.396812865497076,0.136067926225821,0.00354226655425655,0.195707177551118,3.13873195229127e-05,FALSE,0.672459854299418
17783_9,ENSG00000139428,1,-0.0518924651621655,0.0178050314465409,0.00356277975454013,0.195707177551118,3.13873195229127e-05,FALSE,0.949430958257731
17408_2,ENSG00000100417,1,-0.264903515944399,0.0912313982011447,0.00368847125582162,0.195857823684128,3.13873195229127e-05,FALSE,0.767279976688532
10372_18,ENSG00000166888,1,-0.28773945945946,0.0997391351351351,0.00391512716530265,0.201187018526682,3.13873195229127e-05,FALSE,0.749956960979193
13519_112,ENSG00000240771,2,0.12448585386385,0.0434863482677064,0.00420124748150402,0.201948494847399,3.13873195229127e-05,FALSE,1.1325659989141
19206_20,ENSG00000106268,1,-0.0875938740782757,0.0306256381168463,0.00423442623848009,0.201948494847399,3.13873195229127e-05,FALSE,0.916132866485693
16890_37,ENSG00000178031,2,-0.1186116033092,0.0416970899033974,0.00444670199054403,0.201948494847399,3.13873195229127e-05,FALSE,0.88815268934629
16079_2,ENSG00000135605,1,0.174528015820699,0.0615255108767304,0.00455856701392085,0.201948494847399,3.13873195229127e-05,FALSE,1.19068409991
17828_3,ENSG00000189334,1,-0.231936056838366,0.0820293072824156,0.00469162476747123,0.201948494847399,3.13873195229127e-05,FALSE,0.792996828409919
17210_2,ENSG00000100721,1,0.110830780320779,0.039213011353397,0.00470777193914286,0.201948494847399,3.13873195229127e-05,FALSE,1.11720583764432
12687_2,ENSG00000104325,2,-0.20319961300371,0.0721561234215884,0.00486089526458729,0.201948494847399,3.13873195229127e-05,FALSE,0.816115317935341
5132_71,ENSG00000104998,2,0.0416023449904325,0.0148016713134158,0.00494412510925836,0.201948494847399,3.13873195229127e-05,FALSE,1.0424798489821
5223_59,ENSG00000084734,1,-0.0829316345556246,0.0297052827843381,0.00524134198361513,0.208736444497472,3.13873195229127e-05,FALSE,0.920414069586119
13473_55,ENSG00000137825,2,0.109222350471411,0.0394959598297772,0.00568520487043091,0.220891008746255,3.13873195229127e-05,FALSE,1.11541033478445
7128_9,ENSG00000165816,3,0.117384259457088,0.0426521865124022,0.00592094465509436,0.224572972275365,3.13873195229127e-05,FALSE,1.12455146621404
4479_14,ENSG00000149131,3,-0.0380936790360831,0.0139435049750592,0.00629508197201018,0.229904012649044,3.13873195229127e-05,FALSE,0.96262275909501
13982_33,ENSG00000150681,1,-0.201477840451249,0.0738248992747784,0.00635014222006149,0.229904012649044,3.13873195229127e-05,FALSE,0.817521693271197
13450_49,ENSG00000138592,1,-0.333791225416036,0.123475037821483,0.00686528172197788,0.237689101959071,3.13873195229127e-05,FALSE,0.716203291664031
